9J25DZhivz8[19],[b'i'] [b'thought'] [b'it'] [b'was'] [b'sp'] [b'really'] [b'sp'] [b'cool'],[2.4]
9J25DZhivz8[20],[b'that'] [b'sp'] [b'was'] [b'a'] [b'sp'] [b'great'] [b'effect'],[1.2]
9J25DZhivz8[21],[b'sp'] [b'there'] [b'was'] [b'a'] [b'lot'] [b'of'] [b'cheap'] [b'sp'] [b'child'] [b'sp'] [b'which'],[-0.8]
9J25DZhivz8[22],[b'which'] [b'sp'] [b'everyone'] [b'can'] [b'relate'] [b'to'],[1.2]
9J25DZhivz8[23],[b'and'] [b'i'] [b'i'] [b'always'] [b'sp'] [b'think'] [b'thats'] [b'sp'] [b'hilarious'],[1.2]
9J25DZhivz8[24],[b'sp'] [b'but'] [b'sp'] [b'what'] [b'sp'] [b'made'] [b'this'] [b'sp'] [b'movie'] [b'really'] [b'fun'] [b'sp'] [b'was'] [b'sp'] [b'some'] [b'of'] [b'the'] [b'adult'] [b'jabs'],[2.]
9T9Hf74oK10[0],[b'watch'] [b'this'] [b'fucking'] [b'movie'],[-0.5]
9T9Hf74oK10[1],[b'and'] [b'sp'] [b'um'] [b'particularly'] [b'the'] [b'movies'] [b'that'] [b'i'] [b'feel'] [b'sp'] [b'like'] [b'gotten'] [b'nominated'] [b'but'] [b'didnt'] [b'sp'] [b'and'] [b'never'] [b'let'] [b'me'] [b'go'] [b'is'] [b'actually'] [b'one'] [b'of'] [b'those'] [b'movies'],[1.6]
9T9Hf74oK10[2],[b'i'] [b'sp'] [b'think'] [b'a'] [b'lot'] [b'of'] [b'people'] [b'are'] [b'really'] [b'split'] [b'about'] [b'this'] [b'movie'],[-0.4]
9T9Hf74oK10[3],[b'sp'] [b'theres'] [b'a'] [b'certain'] [b'deadpan'] [b'nature'] [b'to'] [b'it'],[-0.8]
9T9Hf74oK10[4],[b'sp'] [b'it'] [b'was'] [b'a'] [b'pretty'] [b'slow'] [b'movie'] [b'for'] [b'the'] [b'most'] [b'part'],[-1.8]
9T9Hf74oK10[5],[b'sp'] [b'and'] [b'sp'] [b'it'] [b'was'] [b'sp'] [b'it'] [b'was'] [b'but'],[1.]
9T9Hf74oK10[6],[b'but'] [b'there'] [b'are'] [b'sp'] [b'you'] [b'know'] [b'critics'] [b'of'] [b'movies'] [b'sp'] [b'that'] [b'are'] [b'sp'] [b'sometimes'] [b'too'] [b'in'] [b'sp'] [b'a'] [b'way'] [b'and'] [b'i'] [b'think'] [b'that'] [b'sp'] [b'would'] [b'never'] [b'let'] [b'me'] [b'go'],[-0.8]
9T9Hf74oK10[7],[b'sp'] [b'a'] [b'lot'] [b'of'] [b'critics'] [b'said'] [b'that'] [b'sp'] [b'it'] [b'relied'] [b'too'] [b'much'] [b'sp'] [b'on'] [b'the'] [b'audience'] [b'sp'] [b'to'] [b'um'] [b'explore'] [b'the'] [b'themes'] [b'sp'] [b'in'] [b'the'] [b'film'] [b'and'] [b'you'] [b'know'] [b'tightly'] [b'so'] [b'i'] [b'guess'] [b'sp'] [b'which'],[-1.8]
9T9Hf74oK10[8],[b'sp'] [b'um'] [b'sp'] [b'in'] [b'a'] [b'way'] [b'sp'] [b'a'] [b'lot'] [b'of'] [b'the'] [b'themes'] [b'in'] [b'never'] [b'let'] [b'me'] [b'go'] [b'which'] [b'were'] [b'very'] [b'profound'] [b'and'] [b'deep'],[1.6]
9T9Hf74oK10[9],[b'sp'] [b'they'] [b'sp'] [b'fully'] [b'explored'],[-1.2]
9T9Hf74oK10[10],[b'sp'] [b'and'] [b'i'] [b'think'] [b'sp'] [b'that'] [b'the'] [b'movie'] [b'did'] [b'rely'] [b'on'] [b'you'] [b'sp'] [b'to'] [b'kind'] [b'of'] [b'figure'] [b'it'] [b'out'] [b'sp'] [b'and'] [b'sp'] [b'kind'] [b'of'] [b'deal'] [b'with'] [b'those'] [b'ideas'] [b'by'] [b'yourself'],[0.]
9T9Hf74oK10[11],[b'sp'] [b'but'] [b'sp'] [b'regardless'] [b'i'] [b'thought'] [b'it'] [b'was'] [b'a'] [b'very'] [b'good'] [b'movie'],[2.2]
9T9Hf74oK10[12],[b'sp'] [b'those'] [b'three'] [b'are'] [b'some'] [b'of'] [b'the'] [b'sp'] [b'best'] [b'sp'] [b'young'] [b'sp'] [b'actors'] [b'sp'] [b'of'] [b'today'],[2.6]
9T9Hf74oK10[13],[b'sp'] [b'she'] [b'sp'] [b'and'] [b'everything'] [b'she'] [b'does'] [b'she'] [b'has'] [b'so'] [b'much'] [b'grace'] [b'to'] [b'it'] [b'and'] [b'so'] [b'much'] [b'fluidity'],[2.]
9T9Hf74oK10[14],[b'sp'] [b'and'] [b'i'] [b'mean'] [b'sp'] [b'everybody'] [b'knows'] [b'her'] [b'from'] [b'the'] [b'pirates'] [b'of'] [b'the'] [b'carribean'],[-0.4]
9T9Hf74oK10[15],[b'but'] [b'sp'] [b'i'] [b'mean'] [b'in'] [b'her'] [b'other'] [b'works'] [b'like'] [b'pride'] [b'and'] [b'prejudice'] [b'just'] [b'been'] [b'fantastic'],[2.6]
9T9Hf74oK10[16],[b'and'] [b'andrew'] [b'garfield'] [b'of'] [b'course'] [b'everybody'] [b'knows'] [b'him'] [b'form'] [b'the'] [b'social'] [b'network'],[0.]
9T9Hf74oK10[17],[b'sp'] [b'so'] [b'look'] [b'out'] [b'for'] [b'that'] [b'that'] [b'should'] [b'be'] [b'interesting'],[1.2]
9T9Hf74oK10[18],[b'sp'] [b'but'] [b'anyways'] [b'they'] [b'did'] [b'sp'] [b'um'] [b'they'] [b'did'] [b'act'] [b'very'] [b'well'],[1.4]
9T9Hf74oK10[19],[b'and'] [b'you'] [b'dont'] [b'exactly'] [b'know'] [b'what'] [b'is'] [b'going'] [b'on'],[-0.8]
9T9Hf74oK10[20],[b'i'] [b'think'] [b'it'] [b'takes'] [b'place'] [b'sometime'] [b'sp'] [b'um'] [b'sp'] [b'its'] [b'i'] [b'dont'] [b'think'] [b'its'] [b'present'] [b'day'],[0.]
9T9Hf74oK10[21],[b'sp'] [b'but'] [b'sp'] [b'its'] [b'sp'] [b'um'] [b'sp'] [b'its'] [b'someone'] [b'modern'] [b'sp'] [b'i'] [b'would'] [b'say'],[0.4]
9T9Hf74oK10[22],[b'its'] [b'not'] [b'its'] [b'not'] [b'like'] [b'a'] [b'period'] [b'piece'] [b'or'] [b'anything'],[0.2]
9T9Hf74oK10[23],[b'and'] [b'you'] [b'dont'] [b'exactly'] [b'know'] [b'whats'] [b'going'] [b'on'],[-1.]
9T9Hf74oK10[24],[b'sp'] [b'and'] [b'sp'] [b'i'] [b'think'] [b'early'] [b'on'] [b'the'] [b'twist'] [b'is'] [b'revealed'],[-0.6]
9c67fiY0wGQ[0],[b'sp'] [b'at'] [b'sp'] [b'first'] [b'i'] [b'thought'] [b'sp'] [b'the'] [b'movie'] [b'would'] [b'appeal'] [b'more'] [b'sp'] [b'to'] [b'younger'] [b'audience'],[-0.2]
9c67fiY0wGQ[1],[b'sp'] [b'but'] [b'i'] [b'actually'] [b'found'] [b'sp'] [b'myself'] [b'sp'] [b'enjoying'] [b'the'] [b'movie'] [b'and'] [b'laughing'],[1.8]
9c67fiY0wGQ[2],[b'sp'] [b'i'] [b'sp'] [b'think'] [b'the'] [b'movie'] [b'really'] [b'depicted'] [b'the'] [b'liveliness'] [b'of'] [b'sp'] [b'new'] [b'york'] [b'city'] [b'while'] [b'sp'] [b'since'] [b'sp'] [b'im'] [b'a'] [b'sp'] [b'new'] [b'yorker'] [b'myself'],[2.]
9c67fiY0wGQ[3],[b'sp'] [b'i'] [b'also'] [b'sp'] [b'liked'] [b'how'] [b'the'] [b'sp'] [b'storyline'] [b'of'] [b'the'] [b'movie'] [b'worked'] [b'sp'] [b'together'] [b'smoothly'],[2.]
9c67fiY0wGQ[4],[b'sp'] [b'the'] [b'movie'] [b'also'] [b'delivers'] [b'many'] [b'meaningful'] [b'messages'],[2.]
9c67fiY0wGQ[5],[b'sp'] [b'i'] [b'sp'] [b'also'] [b'thought'] [b'sp'] [b'some'] [b'parts'] [b'of'] [b'the'] [b'movie'] [b'were'] [b'funny'] [b'sp'] [b'for'] [b'example'] [b'um'] [b'cat'] [b'sp'] [b'facial'] [b'expressions'],[1.8]
9c67fiY0wGQ[6],[b'sp'] [b'theyre'] [b'so'] [b'hilarious'] [b'and'] [b'sp'] [b'similar'] [b'sp'] [b'to'] [b'person'] [b'with'] [b'that'],[2.]
9c67fiY0wGQ[7],[b'sp'] [b'i'] [b'recommend'] [b'this'] [b'film'] [b'to'] [b'children'] [b'six'] [b'and'] [b'up'],[2.2]
9c67fiY0wGQ[8],[b'sp'] [b'it'] [b'is'] [b'a'] [b'fun'] [b'family'] [b'film'],[1.8]
9c67fiY0wGQ[9],[b'sp'] [b'parents'] [b'will'] [b'find'] [b'themselves'] [b'laughing'] [b'sp'] [b'as'] [b'they'] [b'reminisce'] [b'they'] [b'childhood'],[1.6]
9c67fiY0wGQ[10],[b'sp'] [b'and'] [b'children'] [b'will'] [b'like'] [b'the'] [b'movie'],[1.6]
9c67fiY0wGQ[11],[b'sp'] [b'since'] [b'the'] [b'sp'] [b'smurfs'] [b'are'] [b'so'] [b'adorable'] [b'and'] [b'they'] [b'go'] [b'on'] [b'thrilling'] [b'adventures'],[2.]
9qR7uwkblbs[0],[b'or'] [b'what'] [b'i'] [b'would'] [b'like'] [b'to'] [b'call'] [b'sp'] [b'leather'] [b'shoe'] [b'and'] [b'suit'] [b'porn'],[-0.8]
9qR7uwkblbs[1],[b'but'] [b'i'] [b'actually'] [b'really'] [b'sp'] [b'fucking'] [b'love'] [b'sp'] [b'this'] [b'movie'],[2.8]
9qR7uwkblbs[2],[b'sp'] [b'so'] [b'theres'] [b'not'] [b'gonna'] [b'be'] [b'any'] [b'of'] [b'bad'] [b'shit'],[0.8]
9qR7uwkblbs[3],[b'so'] [b'anyway'] [b'the'] [b'movie'] [b'was'] [b'really'] [b'sp'] [b'fucking'] [b'awesome'],[3.]
9qR7uwkblbs[4],[b'sp'] [b'i'] [b'think'] [b'sp'] [b'that'] [b'that'] [b'they'] [b'personally'] [b'thought'] [b'that'] [b'rachel'] [b'withers'] [b'really'] [b'fucking'] [b'love'] [b'suits'] [b'sp'] [b'and'] [b'ryan'] [b'sp'] [b'so'] [b'they'] [b'made'] [b'this'] [b'movie'] [b'with'] [b'me'] [b'in'] [b'mind'],[0.8]
9qR7uwkblbs[5],[b'no'] [b'really'] [b'like'] [b'rachel'] [b'sp'] [b'needs'] [b'some'] [b'fucking'] [b'fat'] [b'material'],[-2.2]
9qR7uwkblbs[6],[b'i'] [b'sp'] [b'wish'] [b'i'] [b'was'] [b'ryan'] [b'sp'] [b'ryan'],[1.6]
9qR7uwkblbs[7],[b'ryan'] [b'sp'] [b'the'] [b'best'] [b'part'] [b'in'] [b'the'] [b'sp'] [b'not'],[1.]
9qR7uwkblbs[8],[b'gonna'] [b'fucking'] [b'spoil'] [b'anything'] [b'for'] [b'you'] [b'just'] [b'because'] [b'that'] [b'would'] [b'be'] [b'rude'],[-1.2]
9qR7uwkblbs[9],[b'sp'] [b'and'] [b'sp'] [b'you'] [b'should'] [b'all'] [b'go'] [b'out'] [b'and'] [b'see'] [b'it'] [b'and'] [b'sp'] [b'you'] [b'know'] [b'sp'] [b'stuff'],[1.6]
9qR7uwkblbs[10],[b'sp'] [b'best'] [b'part'] [b'of'] [b'the'] [b'fucking'] [b'ass'] [b'movie'] [b'sp'] [b'was'] [b'this'] [b'one'] [b'scene'] [b'where'] [b'ryan'] [b'was'] [b'just'] [b'standing'] [b'there'] [b'sp'] [b'in'] [b'a'] [b'fucking'] [b'suit'] [b'sp'] [b'eating'] [b'pizza'] [b'sp'] [b'in'] [b'slow'] [b'ass'] [b'motion'],[1.2]
9qR7uwkblbs[11],[b'that'] [b'was'] [b'just'] [b'like'] [b'sp'] [b'hu'] [b'sp'] [b'like'] [b'sp'] [b'zooming'] [b'in'] [b'on'] [b'him'] [b'and'] [b'im'] [b'just'] [b'like'] [b'sp'] [b'sitting'] [b'here'] [b'like'] [b'any'] [b'mother'] [b'drop'],[-0.8]
9qR7uwkblbs[12],[b'emma'] [b'stone'] [b'was'] [b'in'] [b'this'] [b'movie'] [b'as'] [b'well'] [b'and'] [b'you'] [b'wouldnt'] [b'really'] [b'know'] [b'it'] [b'coz'] [b'she'] [b'was'] [b'hardly'] [b'in'] [b'it'],[-1.6]
9qR7uwkblbs[13],[b'and'] [b'sp'] [b'i'] [b'was'] [b'really'] [b'upset'] [b'about'] [b'it'],[-2.2]
9qR7uwkblbs[14],[b'coz'] [b'you'] [b'know'] [b'apparently'] [b'sp'] [b'according'] [b'to'] [b'people'] [b'on'] [b'the'] [b'internet'] [b'aka'] [b'tumbler'] [b'because'] [b'everyone'] [b'on'] [b'tumbler'] [b'is'] [b'on'] [b'crack'] [b'they'] [b'all'] [b'think'] [b'i'] [b'look'] [b'like'] [b'her'] [b'sp'] [b'or'] [b'like'] [b'sp'] [b'sound'] [b'like'] [b'her'] [b'or'] [b'act'] [b'like'] [b'sp'] [b'her'],[-0.75]
9qR7uwkblbs[15],[b'i'] [b'dont'] [b'know'] [b'sp'] [b'i'] [b'guess'] [b'we'] [b'both'] [b'have'] [b'like'] [b'that'] [b'like'] [b'male'] [b'sounding'] [b'voice'],[0.]
9qR7uwkblbs[16],[b'sp'] [b'like'] [b'i'] [b'kind'] [b'of'] [b'sound'] [b'like'] [b'i'] [b'might'] [b'have'] [b'a'] [b'penis'],[-0.5]
9qR7uwkblbs[17],[b'sp'] [b'and'] [b'yeah'] [b'i'] [b'know'] [b'we'] [b'both'] [b'have'] [b'that'] [b'like'] [b'an'] [b'easy'] [b'way'],[0.2]
9qR7uwkblbs[18],[b'we'] [b'both'] [b'sp'] [b'like'] [b'in'] [b'shit'],[-0.25]
9qR7uwkblbs[19],[b'and'] [b'she'] [b'didnt'] [b'really'] [b'act'] [b'like'] [b'me'] [b'at'] [b'all'],[-0.5]
9qR7uwkblbs[20],[b'and'] [b'i'] [b'was'] [b'kind'] [b'of'] [b'upset'] [b'about'] [b'it'],[-1.6]
9qR7uwkblbs[21],[b'because'] [b'like'] [b'she'] [b'been'] [b'an'] [b'animal'] [b'and'] [b'she'] [b'and'],[-0.5]
9qR7uwkblbs[22],[b'and'] [b'sp'] [b'i'] [b'was'] [b'thinkin'] [b'like'] [b'if'] [b'i'] [b'sp'] [b'can'] [b'be'] [b'mother'] [b'fucking'] [b'emma'] [b'stone'] [b'and'] [b'chris'] [b'can'] [b'be'] [b'sp'] [b'and'] [b'that'] [b'would'] [b'be'] [b'just'] [b'great'] [b'sp'] [b'didnt'] [b'really'] [b'happen'] [b'in'] [b'the'] [b'movie'],[-1.4]
9qR7uwkblbs[23],[b'i'] [b'was'] [b'kind'] [b'of'] [b'upset'] [b'about'] [b'that'],[-1.]
9qR7uwkblbs[24],[b'theres'] [b'a'] [b'giant'] [b'ass'] [b'twist'] [b'sp'] [b'to'] [b'this'] [b'movie'] [b'at'] [b'the'] [b'end'],[1.6]
9qR7uwkblbs[25],[b'like'] [b'its'] [b'not'] [b'like'] [b'a'] [b'serious'] [b'fucking'] [b'movie'] [b'or'] [b'anything'],[-1.]
9qR7uwkblbs[26],[b'its'] [b'comedy'] [b'sp'] [b'romantic'] [b'im'],[0.2]
9qR7uwkblbs[27],[b'im'] [b'a'] [b'little'] [b'disappointed'] [b'in'] [b'myself'] [b'for'] [b'not'] [b'the'] [b'twist'] [b'before'] [b'it'] [b'actually'] [b'twisted'],[-1.]
9qR7uwkblbs[28],[b'because'] [b'like'] [b'what'] [b'the'] [b'fuck'] [b'like'] [b'thats'] [b'what'] [b'im'] [b'good'] [b'at'],[-1.25]
9qR7uwkblbs[29],[b'im'] [b'sp'] [b'gonna'] [b'spoil'] [b'sp'] [b'skins'] [b'right'] [b'now'] [b'i'] [b'totally'] [b'knew'] [b'manny'] [b'and'] [b'rick'] [b'were'] [b'gonna'] [b'be'] [b'related'] [b'i'] [b'sp'] [b'fucking'] [b'knew'] [b'it'] [b'like'] [b'sp'] [b'i'] [b'knew'] [b'it'],[-0.5]
9qR7uwkblbs[30],[b'i'] [b'knew'] [b'that'] [b'inception'] [b'that'] [b'they'] [b'were'] [b'gonna'] [b'sp'] [b'be'] [b'dreaming'],[0.]
9qR7uwkblbs[31],[b'but'] [b'it'] [b'was'] [b'a'] [b'good'] [b'good'],[2.4]
9qR7uwkblbs[32],[b'soundtrack'],[0.]
Af8D0E4ZXaw[0],[b'sp'] [b'i'] [b'cant'] [b'express'] [b'my'] [b'sp'] [b'thoughts'] [b'and'] [b'feelings'] [b'about'] [b'this'] [b'movie'] [b'without'] [b'describing'] [b'some'] [b'specific'] [b'things'] [b'in'] [b'the'] [b'third'] [b'act'] [b'of'] [b'sp'] [b'the'] [b'movie'],[-0.75]
Af8D0E4ZXaw[1],[b'widely'] [b'believed'] [b'that'] [b'a'] [b'of'] [b'green'] [b'lantern'] [b'movie'] [b'sp'] [b'would'] [b'lead'] [b'warner'] [b'brothers'] [b'sp'] [b'to'] [b'adapt'] [b'sp'] [b'the'] [b'flash'] [b'and'] [b'wonder'] [b'woman'] [b'among'] [b'possibly'] [b'others'],[0.8]
Af8D0E4ZXaw[2],[b'sp'] [b'and'] [b'put'] [b'them'] [b'in'] [b'a'] [b'justice'] [b'movie'] [b'with'] [b'the'] [b'ritual'] [b'batman'] [b'and'] [b'superman'],[0.25]
Af8D0E4ZXaw[3],[b'sp'] [b'so'] [b'not'] [b'only'] [b'that'] [b'this'] [b'movie'] [b'have'] [b'to'] [b'deal'] [b'with'] [b'the'] [b'burden'] [b'of'] [b'telling'] [b'its'] [b'own'] [b'story'] [b'and'] [b'setting'] [b'up'] [b'its'] [b'own'] [b'inevitable'] [b'sequels'],[-0.4]
Af8D0E4ZXaw[4],[b'sp'] [b'it'] [b'had'] [b'to'] [b'deal'] [b'with'] [b'sp'] [b'the'] [b'expectations'] [b'of'] [b'potentially'] [b'setting'] [b'up'] [b'all'] [b'that'] [b'others'] [b'stuff'],[-0.2]
Af8D0E4ZXaw[5],[b'sp'] [b'yeah'] [b'not'] [b'good'],[-2.]
Af8D0E4ZXaw[6],[b'to'] [b'all'] [b'the'] [b'green'] [b'lantern'] [b'fans'] [b'out'] [b'there'] [b'i'] [b'am'] [b'so'] [b'sorry'],[-2.]
Af8D0E4ZXaw[7],[b'i'] [b'say'] [b'that'] [b'for'] [b'two'] [b'reasons'] [b'first'] [b'sp'] [b'because'] [b'someone'] [b'owes'] [b'you'] [b'an'] [b'and'],[-1.]
Af8D0E4ZXaw[8],[b'and'] [b'warner'] [b'brothers'] [b'is'] [b'never'] [b'gonna'] [b'give'] [b'you'] [b'one'],[-1.]
Af8D0E4ZXaw[9],[b'sp'] [b'and'] [b'secondly'] [b'because'] [b'as'] [b'a'] [b'marvell'] [b'geek'] [b'sp'] [b'i'] [b'have'] [b'experienced'] [b'my'] [b'fair'] [b'share'] [b'of'] [b'disappointments'] [b'over'] [b'the'] [b'last'] [b'decade'] [b'sp'] [b'and'] [b'i'] [b'can'] [b'with'] [b'you'],[-0.75]
Af8D0E4ZXaw[10],[b'before'] [b'i'] [b'get'] [b'to'] [b'sp'] [b'the'] [b'sp'] [b'negatives'] [b'of'] [b'the'] [b'movie'] [b'let'] [b'me'] [b'list'] [b'off'] [b'a'] [b'few'] [b'of'] [b'the'] [b'positives'],[0.4]
Af8D0E4ZXaw[11],[b'i'] [b'love'] [b'jeffrey'] [b'rush'] [b'and'] [b'michael'] [b'clarke'] [b'duncan'] [b'as'] [b'the'] [b'voice'] [b'actors'],[1.4]
Af8D0E4ZXaw[12],[b'they'] [b'do'] [b'a'] [b'great'] [b'job'] [b'with'] [b'their'] [b'roles'],[2.]
Af8D0E4ZXaw[13],[b'they'] [b'are'] [b'great'] [b'additions'],[1.6]
Af8D0E4ZXaw[14],[b'sp'] [b'i'] [b'also'] [b'love'] [b'the'] [b'casting'] [b'of'] [b'mark'] [b'strong'] [b'as'] [b'hes'],[2.]
Af8D0E4ZXaw[15],[b'hes'] [b'sp'] [b'perfect'] [b'for'] [b'that'] [b'role'],[2.2]
Af8D0E4ZXaw[16],[b'sp'] [b'and'] [b'um'] [b'finally'] [b'a'] [b'particular'] [b'stand'] [b'out'] [b'scene'] [b'for'] [b'me'] [b'was'] [b'the'] [b'sp'] [b'fighter'] [b'jet'] [b'sequence'],[1.4]
Af8D0E4ZXaw[17],[b'it'] [b'was'] [b'by'] [b'far'] [b'my'] [b'sp'] [b'favorite'] [b'action'] [b'seen'] [b'in'] [b'the'] [b'movie'],[2.2]
Af8D0E4ZXaw[18],[b'sp'] [b'i'] [b'thought'] [b'it'] [b'was'] [b'really'] [b'well'] [b'put'] [b'together'],[2.4]
Af8D0E4ZXaw[19],[b'sp'] [b'and'] [b'um'] [b'i'] [b'thought'] [b'it'] [b'worked'] [b'worked'] [b'pretty'] [b'well'],[1.6]
Af8D0E4ZXaw[20],[b'sp'] [b'um'] [b'and'] [b'in'] [b'fact'] [b'in'] [b'spite'] [b'of'] [b'all'] [b'the'] [b'negatives'] [b'im'] [b'about'] [b'to'] [b'mention'] [b'i'] [b'thought'] [b'the'] [b'movie'] [b'was'] [b'sp'] [b'working'] [b'for'] [b'a'] [b'while'] [b'for'] [b'about'] [b'the'] [b'first'] [b'sp'] [b'third'] [b'sp'] [b'um'] [b'but'] [b'at'] [b'the'] [b'end'] [b'of'] [b'act'] [b'sp'] [b'one'] [b'two'] [b'significant'] [b'things'] [b'sp'] [b'happened'],[-0.8]
Af8D0E4ZXaw[21],[b'and'] [b'starts'] [b'chewing'] [b'scenery'] [b'like'] [b'its'] [b'a'] [b'two'] [b'dollar'] [b'steak'],[-1.6]
Af8D0E4ZXaw[22],[b'sp'] [b'and'] [b'how'] [b'jordan'] [b'flies'] [b'off'] [b'to'] [b'the'] [b'green'] [b'lantern'] [b'core'] [b'planet'] [b'oh'] [b'sp'] [b'and'] [b'the'] [b'movie'] [b'starts'] [b'sequel'] [b'baiting'],[-1.]
Af8D0E4ZXaw[23],[b'sp'] [b'these'] [b'two'] [b'developments'] [b'together'] [b'caused'] [b'what'] [b'was'] [b'up'] [b'to'] [b'that'] [b'point'] [b'a'] [b'noble'] [b'sp'] [b'effort'] [b'to'] [b'start'] [b'sp'] [b'falling'] [b'apart'] [b'at'] [b'the'] [b'seams'],[-1.6]
Af8D0E4ZXaw[24],[b'and'] [b'it'] [b'was'] [b'sp'] [b'painful'] [b'to'] [b'watch'],[-2.6]
Af8D0E4ZXaw[25],[b'sp'] [b'i'] [b'dont'] [b'even'] [b'know'] [b'why'] [b'i'] [b'really'] [b'should'] [b'begin'] [b'with'] [b'listing'] [b'off'] [b'the'] [b'negatives'] [b'but'] [b'im'] [b'going'] [b'to'] [b'start'] [b'with'] [b'a'] [b'few'] [b'of'] [b'the'] [b'superficial'] [b'things'],[-2.4]
Af8D0E4ZXaw[26],[b'sp'] [b'the'] [b'acting'] [b'ranges'] [b'from'] [b'mediocrity'] [b'to'] [b'from'] [b'sp'] [b'the'] [b'live'] [b'action'] [b'actors'],[-1.6]
Af8D0E4ZXaw[27],[b'but'] [b'i'] [b'cant'] [b'really'] [b'blame'] [b'them'] [b'for'] [b'that'],[-0.2]
Af8D0E4ZXaw[28],[b'sp'] [b'this'] [b'is'] [b'star'] [b'wars'] [b'territory'],[-0.4]
Af8D0E4ZXaw[29],[b'the'] [b'acting'] [b'is'] [b'not'] [b'that'] [b'bad'],[-0.8]
Af8D0E4ZXaw[30],[b'but'] [b'sp'] [b'still'] [b'its'] [b'sp'] [b'that'] [b'kind'] [b'of'] [b'movie'] [b'making'],[-0.4]
BI97DNYfe5I[0],[b'sp'] [b'and'] [b'it'] [b'was'] [b'actually'] [b'pretty'] [b'good'],[2.]
BI97DNYfe5I[1],[b'sp'] [b'um'] [b'i'] [b'was'] [b'expecting'] [b'seth'] [b'rogan'] [b'to'] [b'be'] [b'a'] [b'little'] [b'bit'] [b'more'] [b'serious'] [b'sp'] [b'in'] [b'this'] [b'movie'] [b'sp'] [b'but'] [b'sp'] [b'he'] [b'he'],[-1.]
BI97DNYfe5I[2],[b'he'] [b'was'] [b'the'] [b'same'] [b'old'] [b'goofy'] [b'seth'] [b'rogan'] [b'that'] [b'we'] [b'all'] [b'know'],[-0.2]
BI97DNYfe5I[3],[b'sp'] [b'um'] [b'sp'] [b'but'] [b'sp'] [b'it'] [b'was'] [b'still'] [b'a'] [b'good'] [b'film'],[1.4]
BI97DNYfe5I[4],[b'sp'] [b'um'] [b'i'] [b'think'] [b'sp'] [b'that'] [b'sp'] [b'i'] [b'mean'] [b'i'] [b'had'] [b'fun'] [b'with'] [b'it'],[1.4]
BI97DNYfe5I[5],[b'so'] [b'sp'] [b'to'] [b'me'] [b'sp'] [b'thats'] [b'a'] [b'pretty'] [b'good'] [b'movie'],[1.4]
BI97DNYfe5I[6],[b'sp'] [b'and'] [b'um'] [b'sp'] [b'because'] [b'of'] [b'that'] [b'i'] [b'was'] [b'expecting'] [b'seth'] [b'rogan'] [b'sp'] [b'to'] [b'maybe'] [b'try'] [b'to'] [b'be'] [b'a'] [b'little'] [b'bit'] [b'more'] [b'serious'] [b'sp'] [b'but'] [b'he'] [b'but'],[-0.8]
BI97DNYfe5I[7],[b'but'] [b'you'] [b'know'] [b'thats'] [b'ok'] [b'sp'] [b'i'] [b'guess'],[0.4]
BI97DNYfe5I[8],[b'sp'] [b'um'] [b'i'] [b'still'] [b'had'] [b'fun'] [b'with'] [b'it'],[1.4]
BI97DNYfe5I[9],[b'sp'] [b'um'] [b'the'] [b'car'] [b'the'] [b'black'] [b'sp'] [b'beauty'] [b'that'] [b'was'] [b'amazing'] [b'all'] [b'the'] [b'guns'] [b'sp'] [b'even'] [b'the'] [b'car'] [b'over'] [b'there'] [b'that'] [b'was'] [b'really'] [b'sweet'],[2.8]
BI97DNYfe5I[10],[b'sp'] [b'and'] [b'all'] [b'the'] [b'action'] [b'scenes'] [b'were'] [b'great'],[2.]
BI97DNYfe5I[11],[b'the'] [b'special'] [b'effects'] [b'were'] [b'great'] [b'sp'] [b'and'] [b'the'] [b'guy'] [b'who'] [b'played'] [b'kato'] [b'sp'] [b'whose'] [b'first'] [b'name'] [b'is'] [b'j'],[1.6]
BI97DNYfe5I[12],[b'sp'] [b'um'] [b'he'] [b'was'] [b'good'],[1.4]
BI97DNYfe5I[13],[b'he'] [b'sp'] [b'played'] [b'kato'] [b'sp'] [b'perfectly'],[2.]
BI97DNYfe5I[14],[b'and'] [b'he'] [b'did'] [b'a'] [b'great'] [b'job'],[2.]
BI97DNYfe5I[15],[b'sp'] [b'um'] [b'sp'] [b'the'] [b'acting'] [b'was'] [b'sp'] [b'was'] [b'pretty'] [b'good'],[1.2]
BI97DNYfe5I[16],[b'and'] [b'the'] [b'action'] [b'was'] [b'good'],[1.6]
BI97DNYfe5I[17],[b'sp'] [b'um'] [b'i'] [b'would'] [b'recommend'] [b'you'] [b'go'] [b'see'] [b'it'] [b'in'] [b'theaters'],[2.2]
BI97DNYfe5I[18],[b'sp'] [b'coz'] [b'sp'] [b'take'] [b'a'] [b'bunch'] [b'of'] [b'your'] [b'friends'] [b'sp'] [b'because'] [b'you'] [b'you'] [b'guys'] [b'will'] [b'have'] [b'a'] [b'good'] [b'time'],[1.6]
BI97DNYfe5I[19],[b'fun'],[0.]
BI97DNYfe5I[20],[b'and'] [b'laugh'],[1.2]
BI97DNYfe5I[21],[b'sp'] [b'it'] [b'is'] [b'funny'] [b'its'] [b'a'] [b'funny'] [b'movie'],[2.2]
